#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
EXカイザーアーム,0,1,7,0,8,99,0,70,132,4,-4,1,-1,-3,達人,4,聴覚保護,2,回避性能,2,,,,,EX炎王龍チケット,1,炎王龍の堅殻,5,炎龍の尖爪,5,,
EXカイザーガード,0,2,7,0,8,99,0,35,66,4,-3,1,-1,-3,達人,4,聴覚保護,2,回避性能,2,,,,,EX炎王龍チケット,1,炎王龍の堅殻,5,炎龍の尖爪,5,,
シルバーソルアーム,0,1,7,1,7,99,0,66,128,2,-6,-4,0,4,痛撃,2,会心強化,2,気絶,-2,,,,,銀火竜の尻尾,1,火竜の延髄,2,火竜の翼爪,4,獄炎石,3
シルバーソルガード,0,2,7,1,7,99,0,33,64,2,-5,-4,0,4,会心強化,2,痛撃,1,気絶,-2,,,,,銀火竜の尻尾,1,火竜の延髄,2,火竜の翼爪,4,獄炎石,3
EXＳ・ソルアーム,0,1,7,0,8,99,0,70,132,2,-6,-4,0,4,剥ぎ取り,3,護石王,2,剣術,-3,,,,,EX銀火竜チケット,1,銀火竜の尻尾,2,火竜の尻尾,4,,
EXＳ・ソルガード,0,2,7,0,8,99,0,35,66,2,-5,-4,0,4,剥ぎ取り,3,護石王,2,精密射撃,-3,,,,,EX銀火竜チケット,1,銀火竜の尻尾,2,火竜の尻尾,4,,
Ｓ・ソルＲアーム,0,1,7,0,8,99,0,62,124,2,-6,-4,0,4,会心強化,4,斬れ味,-4,,,,,,,獰猛化銀火竜鱗,1,銀火竜の堅殻,5,銀火竜の尻尾,3,獰猛化素材(上位pts),8
Ｓ・ソルＲガード,0,2,7,0,8,99,0,31,62,2,-5,-4,0,4,会心強化,4,調合成功率,-4,,,,,,,獰猛化銀火竜鱗,1,銀火竜の堅殻,5,銀火竜の尻尾,3,獰猛化素材(上位pts),8
ゴールドルナアーム,0,1,7,1,7,99,0,64,126,2,-4,-6,0,4,効果持続,4,節食,2,加護,1,,,,,金火竜の堅殻,4,火竜の翼爪,3,雌火竜の上棘,2,ユニオン鉱石,4
ゴールドルナガード,0,2,7,1,7,99,0,32,63,2,-4,-5,0,4,効果持続,4,節食,2,,,,,,,金火竜の堅殻,4,火竜の翼爪,3,雌火竜の上棘,2,ユニオン鉱石,4
EXＧ・ルナアーム,0,1,7,0,8,99,0,68,130,2,-4,-6,0,4,運気,4,護石王,2,体力,-3,,,,,EX金火竜チケット,1,金火竜の堅殻,5,雌火竜の棘,4,,
EXＧ・ルナガード,0,2,7,0,8,99,0,34,65,2,-4,-5,0,4,運気,4,護石王,2,体力,-3,,,,,EX金火竜チケット,1,金火竜の堅殻,5,雌火竜の棘,4,,
怒天ノ篭手,0,1,7,0,8,99,0,70,132,2,1,3,-6,2,溜め短縮,5,斬れ味,3,無心,2,,,,,金獅子の怒髪,2,金獅子の闘魂,1,金獅子の尻尾,2,銀火竜の上鱗,2
心滅ノ篭手,0,2,7,0,8,99,0,35,66,2,1,3,-5,2,溜め短縮,5,弾薬節約,3,無心,2,,,,,金獅子の怒髪,2,金獅子の闘魂,1,金獅子の尻尾,2,銀火竜の上鱗,2
グリードアーム,0,1,7,0,8,99,0,70,132,-2,-2,-5,-2,-2,匠,3,斬れ味,2,腹減り,-2,,,,,ドス黒い血,3,恐暴竜の黒鱗,5,恐暴竜の黒皮,2,古龍の浄血,1
グリードガード,0,2,7,1,8,99,0,35,66,-2,-2,-4,-2,-2,通常弾強化,2,射法,2,腹減り,-2,,,,,ドス黒い血,3,恐暴竜の黒鱗,5,恐暴竜の黒皮,2,古龍の浄血,1
グリードＲアーム,0,1,7,3,8,99,0,66,128,-2,-2,-5,-2,-2,匠,2,,,,,,,,,獰猛化恐暴竜鱗,1,歴戦の漆黒皮,5,恐暴竜の鉤爪,6,獰猛化素材(上位pts),8
グリードＲガード,0,2,7,3,8,99,0,33,64,-2,-2,-4,-2,-2,通常弾強化,2,,,,,,,,,獰猛化恐暴竜鱗,1,歴戦の漆黒皮,5,恐暴竜の鉤爪,6,獰猛化素材(上位pts),8
アカムトサクンペ,0,1,7,0,8,99,0,74,136,4,0,-3,2,-5,聴覚保護,3,鈍器,3,剣術,2,,,,,覇竜の剛爪,4,覇竜の上鱗,4,覇竜の大棘,2,獄炎石,5
アカムトノキリペ,0,2,7,0,8,99,0,37,68,4,0,-3,2,-4,聴覚保護,3,精密射撃,3,貫通弾強化,2,,,,,覇竜の剛爪,4,覇竜の上鱗,4,覇竜の大棘,2,獄炎石,5
アカムトＲサクンペ,0,1,7,1,8,99,0,70,132,4,0,-3,2,-5,鈍器,5,聴覚保護,1,剣術,1,,,,,大竜結晶,1,獰猛な炎鱗,2,覇竜の剛爪,5,獰猛化素材(上位pts),8
アカムトＲノキリペ,0,2,7,1,8,99,0,35,66,4,0,-3,2,-4,貫通弾強化,5,聴覚保護,1,装填数,1,,,,,大竜結晶,1,獰猛な炎鱗,2,覇竜の剛爪,5,獰猛化素材(上位pts),8
ウカムルサクンペ,0,1,7,0,8,99,0,80,142,-4,0,-3,4,-2,攻撃,4,斬れ味,2,回復量,2,,,,,崩竜の腹鱗,2,崩竜の穿爪,4,崩竜の尻尾,1,白兎獣の凍爪,6
ウカムルノキリペ,0,2,7,0,8,99,0,40,71,-4,0,-3,4,-2,攻撃,4,散弾強化,2,回復量,2,,,,,崩竜の腹鱗,2,崩竜の穿爪,4,崩竜の尻尾,1,白兎獣の凍爪,6
荒天【袂】,0,1,7,0,8,99,0,70,132,-3,4,0,0,-5,回避性能,3,本気,3,研ぎ師,-2,,,,,嵐龍の鋭爪,4,嵐龍の飛膜,4,嵐気胞,3,泡立つ上滑液,2
蒼天【袂】,0,2,7,0,8,99,0,35,66,-3,5,0,0,-5,回避性能,3,本気,3,精密射撃,-2,,,,,嵐龍の鋭爪,4,嵐龍の飛膜,4,嵐気胞,3,泡立つ上滑液,2
荒天亜流【袂】,0,1,7,1,8,99,0,66,128,-3,4,0,0,-5,回避性能,4,本気,2,研ぎ師,-2,,,,,嵐龍の鋭爪,5,獰猛な水袋,2,古龍の浄血,1,獰猛化素材(上位pts),8
蒼天亜流【袂】,0,2,7,1,8,99,0,33,64,-3,5,0,0,-5,回避性能,3,本気,2,精密射撃,-2,,,,,嵐龍の鋭爪,5,獰猛な水袋,2,古龍の浄血,1,獰猛化素材(上位pts),8
骸装甲・覇【上腕骨】,0,1,7,1,8,99,0,70,132,-1,-1,-1,-1,-2,逆上,3,窮地,2,回復速度,-3,,,,,堅骸体殻,3,発光する上粘液,1,骸椎骨,6,上質な鳥竜骨,10
屍装甲・覇【上腕骨】,0,2,7,1,8,99,0,35,66,-1,-1,-1,-1,-1,逆上,2,窮地,2,回復速度,-3,,,,,堅骸体殻,3,発光する上粘液,1,骸椎骨,6,上質な鳥竜骨,10
アスリスタアーム,0,1,7,1,8,99,0,70,132,0,2,1,1,-4,チャンス,2,無心,2,気まぐれ,-2,,,,,骸龍の口腕甲,2,骸龍の喰砕牙,2,発光する上粘液,1,迅竜の骨髄,2
アスリスタガード,0,2,7,1,8,99,0,35,66,0,2,1,1,-3,チャンス,2,無心,2,気まぐれ,-2,,,,,骸龍の口腕甲,2,骸龍の喰砕牙,2,発光する上粘液,1,迅竜の骨髄,2
エスカドラアムズ,0,1,7,0,8,99,0,76,138,0,0,0,0,-4,属性耐性,2,属性攻撃,2,属性会心,2,,,,,煌黒龍の尖爪,4,煌黒龍の堅逆殻,4,古龍の血,3,恐暴竜の頭殻,1
エスカドラアルマ,0,2,7,0,8,99,0,38,69,0,0,0,0,-4,属性耐性,2,属性攻撃,2,属性会心,2,,,,,煌黒龍の尖爪,4,煌黒龍の堅逆殻,4,古龍の血,3,恐暴竜の頭殻,1
エスカドラＲアムズ,0,1,7,1,8,99,0,72,134,0,0,0,0,-4,属性攻撃,5,属性会心,2,,,,,,,煌黒龍の尖爪,5,獰猛な蝕龍鱗,2,古龍の浄血,1,獰猛化素材(上位pts),8
エスカドラＲアルマ,0,2,7,1,8,99,0,36,67,0,0,0,0,-4,属性攻撃,4,属性会心,2,,,,,,,煌黒龍の尖爪,5,獰猛な蝕龍鱗,2,古龍の浄血,1,獰猛化素材(上位pts),8
団長の腕輪,0,0,7,0,7,6,1,30,61,2,2,2,2,2,加護,6,,,,,,,,,ベルナチケット,1,天廻龍の堅殻,2,マレコガネ,5,,
異形アーム,0,1,5,0,4,99,0,44,106,1,1,1,1,3,体力,3,笛,2,重撃,2,,,,,異形の骨,1,矛砕の爪,2,尖竜骨,2,麻痺袋,5
異形ガード,0,2,5,0,4,99,0,22,53,2,2,2,2,3,体力,3,笛,2,重撃,2,,,,,異形の骨,1,矛砕の爪,2,尖竜骨,2,麻痺袋,5
LV1 紅兜アーム,0,1,X,0,2,2,1,26,48,-2,2,1,-1,0,体術,3,防御,2,,,,,,,紅兜狩猟の証１,1,紅兜の甲殻,2,青熊獣の腕甲,3,異形の骨,2
LV1 紅兜ガード,0,2,X,0,2,2,1,13,24,-2,3,1,-1,0,体術,3,防御,2,,,,,,,紅兜狩猟の証１,1,紅兜の甲殻,2,青熊獣の腕甲,3,異形の骨,2
LV6 紅兜アーム,0,1,X,0,6,2,1,54,116,-2,2,1,-1,0,体術,3,防御,2,紅兜,3,,,,,紅兜狩猟の証６,1,紅兜の毛,2,,,,
LV6 紅兜ガード,0,2,X,0,6,2,1,27,58,-2,3,1,-1,0,体術,3,防御,2,紅兜,2,,,,,紅兜狩猟の証６,1,紅兜の毛,2,,,,
LV1 大雪主アーム,0,1,X,0,2,99,0,22,44,-4,3,-2,4,0,回復速度,3,跳躍,2,,,,,,,大雪主狩猟の証１,1,大雪主の腹甲,2,白兎獣の氷爪,6,異形の骨,2
LV1 大雪主ガード,0,2,X,0,2,99,0,11,22,-4,3,-2,5,0,回復速度,3,跳躍,2,,,,,,,大雪主狩猟の証１,1,大雪主の腹甲,2,白兎獣の氷爪,6,異形の骨,2
LV6 大雪主アーム,0,1,X,0,6,99,0,50,112,-4,3,-2,4,0,回復速度,3,跳躍,2,大雪主,2,,,,,大雪主狩猟の証６,1,大雪主の腹甲,2,,,,
LV6 大雪主ガード,0,2,X,0,6,99,0,25,56,-4,3,-2,5,0,回復速度,3,跳躍,2,大雪主,2,,,,,大雪主狩猟の証６,1,大雪主の腹甲,2,,,,
LV1 矛砕アーム,0,1,X,0,2,99,0,30,52,0,4,-4,0,0,泡沫,2,窮地,2,,,,,,,矛砕狩猟の証１,1,矛砕の爪,2,盾蟹の甲殻,5,異形の骨,2
LV1 矛砕ガード,0,2,X,0,2,99,0,15,26,0,5,-4,0,0,泡沫,2,窮地,2,,,,,,,矛砕狩猟の証１,1,矛砕の爪,2,盾蟹の甲殻,5,異形の骨,2
LV6 矛砕アーム,0,1,X,0,6,99,0,58,120,0,4,-4,0,0,泡沫,2,窮地,2,矛砕,2,,,,,矛砕狩猟の証６,1,矛砕の爪,2,,,,
LV6 矛砕ガード,0,2,X,0,6,99,0,29,60,0,5,-4,0,0,泡沫,2,窮地,2,矛砕,2,,,,,矛砕狩猟の証６,1,矛砕の爪,2,,,,
LV1 紫毒姫アーム,0,1,X,0,2,99,0,30,52,4,0,-1,0,-3,達人,3,特殊会心,2,,,,,,,紫毒姫狩猟の証１,1,紫毒姫の甲殻,3,火竜の翼爪,6,火炎袋,5
LV1 紫毒姫ガード,0,2,X,0,2,99,0,15,26,4,1,-1,1,-3,達人,3,特殊会心,2,,,,,,,紫毒姫狩猟の証１,1,紫毒姫の甲殻,3,火竜の翼爪,6,火炎袋,5
LV6 紫毒姫アーム,0,1,X,0,7,99,0,58,120,4,0,-1,0,-3,達人,3,特殊会心,2,紫毒姫,2,,,,,紫毒姫狩猟の証６,1,紫毒姫の甲殻,2,,,,
LV6 紫毒姫ガード,0,2,X,0,7,99,0,29,60,4,1,-1,1,-3,達人,3,特殊会心,2,紫毒姫,2,,,,,紫毒姫狩猟の証６,1,紫毒姫の甲殻,2,,,,
LV1 岩穿アーム,0,1,X,0,4,99,0,52,72,3,-3,-2,0,0,ガード性能,3,痛撃,2,,,,,,,岩穿狩猟の証１,1,岩穿の甲殻,2,鬼蛙の尖爪,3,異形の骨,2
LV1 岩穿ガード,0,2,X,0,4,99,0,26,36,4,-3,-2,1,1,装填速度,3,痛撃,2,,,,,,,岩穿狩猟の証１,1,岩穿の甲殻,2,鬼蛙の尖爪,3,異形の骨,2
LV6 岩穿アーム,0,1,X,0,6,99,0,76,106,3,-3,-2,0,0,ガード性能,3,痛撃,2,岩穿,3,,,,,岩穿狩猟の証６,1,岩穿の鱗,2,,,,
LV6 岩穿ガード,0,2,X,0,6,99,0,38,53,4,-3,-2,1,1,装填速度,3,痛撃,2,岩穿,2,,,,,岩穿狩猟の証６,1,岩穿の鱗,2,,,,
LV1 白疾風アーム,0,1,X,0,5,2,1,44,64,-2,1,-3,0,0,会心強化,2,回避距離,2,,,,,,,白疾風狩猟の証１,1,白疾風の鱗,3,迅竜の鋭刃翼,4,尖竜骨,4
LV1 白疾風ガード,0,2,X,0,5,2,1,22,32,-2,1,-3,1,1,会心強化,2,回避距離,2,,,,,,,白疾風狩猟の証１,1,白疾風の鱗,3,迅竜の鋭刃翼,4,尖竜骨,4
LV6 白疾風アーム,0,1,X,0,7,2,1,68,98,-2,1,-3,0,0,会心強化,2,回避距離,2,白疾風,2,,,,,白疾風狩猟の証６,1,白疾風の黒毛,2,,,,
LV6 白疾風ガード,0,2,X,0,7,2,1,34,49,-2,1,-3,1,1,会心強化,2,回避距離,2,白疾風,2,,,,,白疾風狩猟の証６,1,白疾風の黒毛,2,,,,
LV1 宝纏アーム,0,1,X,0,5,99,0,70,90,4,-4,1,1,-2,運気,3,チャンス,2,,,,,,,宝纏狩猟の証１,1,宝纏の宝顎,1,爆鎚竜の堅殻,5,異形の骨,2
LV1 宝纏ガード,0,2,X,0,5,99,0,35,45,5,-4,1,1,-2,運気,3,チャンス,2,,,,,,,宝纏狩猟の証１,1,宝纏の宝顎,1,爆鎚竜の堅殻,5,異形の骨,2
LV6 宝纏アーム,0,1,X,0,7,99,0,94,124,4,-4,1,1,-2,運気,3,チャンス,2,宝纏,3,,,,,宝纏狩猟の証６,1,宝纏の宝顎,2,,,,
LV6 宝纏ガード,0,2,X,0,7,99,0,47,62,5,-4,1,1,-2,運気,3,チャンス,2,宝纏,2,,,,,宝纏狩猟の証６,1,宝纏の宝顎,2,,,,
LV1 隻眼アーム,0,1,X,0,5,99,0,66,86,2,-4,2,-2,0,連撃,2,根性,2,,,,,,,隻眼狩猟の証１,1,隻眼の鱗,5,黒狼鳥の地獄耳,3,異形の骨,2
LV1 隻眼ガード,0,2,X,0,5,99,0,33,43,3,-4,3,-2,0,連撃,2,根性,2,,,,,,,隻眼狩猟の証１,1,隻眼の鱗,5,黒狼鳥の地獄耳,3,異形の骨,2
LV6 隻眼アーム,0,1,X,0,7,99,0,90,120,2,-4,2,-2,0,連撃,2,根性,2,隻眼,2,,,,,隻眼狩猟の証６,1,隻眼の甲殻,2,,,,
LV6 隻眼ガード,0,2,X,0,7,99,0,45,60,3,-4,3,-2,0,連撃,2,根性,2,隻眼,2,,,,,隻眼狩猟の証６,1,隻眼の甲殻,2,,,,
LV1 黒炎王アーム,0,1,X,0,6,99,0,68,88,5,0,-2,0,-3,聴覚保護,3,痛撃,3,,,,,,,黒炎王狩猟の証１,1,黒炎王の鱗,2,火竜の堅殻,5,異形の骨,2
LV1 黒炎王ガード,0,2,X,0,6,99,0,34,44,5,1,-2,1,-3,聴覚保護,3,痛撃,3,,,,,,,黒炎王狩猟の証１,1,黒炎王の鱗,2,火竜の堅殻,5,異形の骨,2
LV6 黒炎王アーム,0,1,X,0,7,99,0,92,122,5,0,-2,0,-3,聴覚保護,3,痛撃,3,黒炎王,2,,,,,黒炎王狩猟の証６,1,黒炎王の堅殻,2,,,,
LV6 黒炎王ガード,0,2,X,0,7,99,0,46,61,5,1,-2,1,-3,聴覚保護,3,痛撃,3,黒炎王,2,,,,,黒炎王狩猟の証６,1,黒炎王の堅殻,2,,,,
LV1 金雷公アーム,0,1,X,0,6,99,0,68,88,0,0,4,-3,1,狂撃耐性,2,スタミナ,2,,,,,,,金雷公狩猟の証１,1,金雷公の帯電毛,2,雷狼竜の尖爪,4,異形の骨,2
LV1 金雷公ガード,0,2,X,0,6,99,0,34,44,0,0,5,-3,1,狂撃耐性,2,スタミナ,2,,,,,,,金雷公狩猟の証１,1,金雷公の帯電毛,2,雷狼竜の尖爪,4,異形の骨,2
LV6 金雷公アーム,0,1,X,0,7,99,0,92,122,0,0,4,-3,1,狂撃耐性,2,スタミナ,2,金雷公,2,,,,,金雷公狩猟の証６,1,金雷公の甲殻,2,,,,
LV6 金雷公ガード,0,2,X,0,7,99,0,46,61,0,0,5,-3,1,狂撃耐性,2,スタミナ,2,金雷公,2,,,,,金雷公狩猟の証６,1,金雷公の甲殻,2,,,,
LV1 荒鉤爪アーム,0,1,X,0,6,99,0,70,90,2,1,-4,1,-2,抜刀会心,2,重撃,2,,,,,,,荒鉤爪狩猟の証１,1,荒鉤爪の鱗,2,轟竜の尖爪,6,異形の骨,2
LV1 荒鉤爪ガード,0,2,X,0,6,99,0,35,45,3,1,-4,1,-2,通常弾強化,2,重撃,2,,,,,,,荒鉤爪狩猟の証１,1,荒鉤爪の鱗,2,轟竜の尖爪,6,異形の骨,2
LV6 荒鉤爪アーム,0,1,X,0,7,99,0,94,124,2,1,-4,1,-2,抜刀会心,2,重撃,2,荒鉤爪,3,,,,,荒鉤爪狩猟の証６,1,荒鉤爪の鱗,2,,,,
LV6 荒鉤爪ガード,0,2,X,0,7,99,0,47,62,3,1,-4,1,-2,通常弾強化,2,重撃,2,荒鉤爪,2,,,,,荒鉤爪狩猟の証６,1,荒鉤爪の鱗,2,,,,
LV1 燼滅刃アーム,0,1,X,0,6,99,0,70,90,4,-3,1,-2,0,研磨術,2,加護,2,,,,,,,燼滅刃狩猟の証１,1,燼滅刃の甲殻,3,斬竜の焔状殻,4,堅竜骨,4
LV1 燼滅刃ガード,0,2,X,0,6,99,0,35,45,4,-3,1,-2,0,研磨術,2,加護,2,,,,,,,燼滅刃狩猟の証１,1,燼滅刃の甲殻,3,斬竜の焔状殻,4,堅竜骨,4
LV6 燼滅刃アーム,0,1,X,0,7,99,0,94,124,4,-3,1,-2,0,研磨術,2,加護,2,燼滅刃,2,,,,,燼滅刃狩猟の証６,1,燼滅刃の鱗,2,,,,
LV6 燼滅刃ガード,0,2,X,0,7,99,0,47,62,4,-3,1,-2,0,研磨術,2,加護,2,燼滅刃,2,,,,,燼滅刃狩猟の証６,1,燼滅刃の鱗,2,,,,
ニセたま腕タイツ,0,1,3,0,1,99,0,18,80,2,1,0,0,0,スタミナ,3,笛,2,運搬,2,,,,,ぐでぐでとした卵,1,赤熱した火炎嚢,1,鋼のたまご,1,海綿質の皮,3
ニセたま腕スーツ,0,2,3,0,1,99,0,9,40,3,1,0,0,0,スタミナ,2,笛,2,運搬,2,,,,,ぐでぐでとした卵,1,赤熱した火炎嚢,1,鋼のたまご,1,海綿質の皮,3
瑞星【篭手】,1,1,3,0,2,99,0,24,86,1,1,1,1,1,スタミナ,2,本気,2,気絶,-2,,,,,スタジオパス,1,斬竜の尻尾,1,斬竜の鱗,5,夜鳥の羽鱗,3
景星【篭手】,1,2,3,0,2,99,0,12,43,2,2,2,2,2,スタミナ,2,本気,2,気絶,-2,,,,,スタジオパス,1,斬竜の尻尾,1,斬竜の鱗,5,夜鳥の羽鱗,3
夢見【篭手】,2,1,3,1,2,99,0,24,86,1,1,1,1,1,本気,3,スタミナ,2,連撃,1,,,,,スタジオパス,1,斬竜の尻尾,1,斬竜の鱗,5,夜鳥の羽鱗,3
夢語【篭手】,2,2,3,1,2,99,0,12,43,2,2,2,2,2,本気,3,スタミナ,2,連撃,1,,,,,スタジオパス,1,斬竜の尻尾,1,斬竜の鱗,5,夜鳥の羽鱗,3
ニセたまＳ腕タイツ,0,1,4,0,4,99,0,32,94,2,1,0,0,0,スタミナ,3,運気,3,笛,2,,,,,ぐでぐでとした卵,2,海綿質の上皮,3,銀のたまご,1,爆炎袋,2
ニセたまＳ腕スーツ,0,2,4,0,4,99,0,16,47,3,1,0,0,0,運気,3,スタミナ,2,笛,2,,,,,ぐでぐでとした卵,2,海綿質の上皮,3,銀のたまご,1,爆炎袋,2
海賊Ｊグラブ,0,1,6,0,6,99,0,52,114,0,0,0,0,0,運気,3,護石王,2,気まぐれ,-2,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の堅殻,4,火竜の翼,3
海賊Ｊカフス,0,2,6,0,6,99,0,26,57,0,0,0,0,0,運気,3,護石王,2,気まぐれ,-2,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の堅殻,4,火竜の翼,3
スターナイトアーム,0,1,6,1,4,99,0,52,114,1,1,1,1,1,広域,3,研磨術,2,跳躍,2,,,,,スタジオＷパス,1,巨獣の堅牙,3,斬竜の焔状殻,3,巨獣の赤毛,4
スターナイトガード,0,2,6,1,4,99,0,26,57,2,2,2,2,2,広域,3,研磨術,2,跳躍,2,,,,,スタジオＷパス,1,巨獣の堅牙,3,斬竜の焔状殻,3,巨獣の赤毛,4
ライクログローブ,0,1,6,1,5,99,0,54,116,0,-1,4,-2,1,気絶,2,聴覚保護,2,回避距離,1,,,,,ユニクロＳコイン,1,電竜の上鱗,4,電竜の翼爪,6,電撃袋,4
ライクログラブ,0,2,6,1,5,99,0,27,58,0,-1,5,-2,1,気絶,2,聴覚保護,2,回避距離,1,,,,,ユニクロＳコイン,1,電竜の上鱗,4,電竜の翼爪,6,電撃袋,4
大海賊Ｊグラブ,0,1,6,3,6,99,0,56,118,-4,-4,-4,-4,-4,運気,2,剥ぎ取り,1,捕獲,1,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の鋭牙,2,炎戈竜の堅殻,5
大海賊Ｊカフス,0,2,6,3,6,99,0,28,59,-3,-3,-3,-3,-3,運気,2,剥ぎ取り,1,捕獲,1,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の鋭牙,2,炎戈竜の堅殻,5
ブルースターアーム,0,1,6,2,4,99,0,56,118,1,1,1,1,1,耐震,2,体術,2,,,,,,,スタジオＸパス,1,泡狐竜の尖爪,3,夜鳥の翼,3,火竜の翼爪,3
ブルースターカフス,0,2,6,2,4,99,0,28,59,2,2,2,2,2,体術,2,采配,2,,,,,,,スタジオＸパス,1,泡狐竜の尖爪,3,夜鳥の翼,3,火竜の翼爪,3
バリアスーツガード,1,1,6,1,4,99,0,64,126,4,4,4,4,-4,炎熱適応,2,属性耐性,2,腹減り,-2,,,,,サムスコイン,1,獰猛化黒狼鳥鱗,1,獄炎石,3,黒狼鳥の地獄耳,2
バリアスーツシールド,1,2,6,0,4,99,0,32,63,5,5,5,5,-3,炎熱適応,2,属性耐性,2,腹減り,-2,,,,,サムスコイン,1,獰猛化黒狼鳥鱗,1,獄炎石,3,黒狼鳥の地獄耳,2
ゼロスーツグラブ,2,1,6,1,4,99,0,48,110,4,4,4,4,-4,気力回復,2,回避性能,2,防御,-2,,,,,サムスコイン,1,獰猛化黒狼鳥鱗,1,獄炎石,3,黒狼鳥の地獄耳,2
ゼロスーツハンド,2,2,6,0,4,99,0,24,55,5,5,5,5,-3,気力回復,2,回避性能,2,防御,-2,,,,,サムスコイン,1,獰猛化黒狼鳥鱗,1,獄炎石,3,黒狼鳥の地獄耳,2
瑞星・覇【篭手】,1,1,7,0,4,99,0,64,126,1,1,1,1,1,スタミナ,2,本気,2,気絶,-2,,,,,スタジオＧパス,1,獰猛化電竜鱗,1,斬竜の上鱗,5,電竜の帯電膜,4
景星・覇【篭手】,1,2,7,0,4,99,0,32,63,2,2,2,2,2,スタミナ,2,本気,2,気絶,-2,,,,,スタジオＧパス,1,獰猛化電竜鱗,1,斬竜の上鱗,5,電竜の帯電膜,4
夢見・覇【篭手】,2,1,7,1,4,99,0,64,126,1,1,1,1,1,本気,3,スタミナ,2,連撃,1,,,,,スタジオＧパス,1,獰猛化電竜鱗,1,斬竜の上鱗,5,電竜の帯電膜,4
夢語・覇【篭手】,2,2,7,1,4,99,0,32,63,2,2,2,2,2,本気,3,スタミナ,2,連撃,1,,,,,スタジオＧパス,1,獰猛化電竜鱗,1,斬竜の上鱗,5,電竜の帯電膜,4
スタールークアーム,0,1,7,0,4,99,0,64,126,0,0,0,0,0,ガード性能,3,斬れ味,2,装填数,2,,,,,スタジオＧパス,1,獰猛化斬竜鱗,1,電竜の堅棘殻,4,斬竜の尾刃片,4
スタールークガード,0,2,7,0,4,99,0,32,63,0,0,0,0,0,精密射撃,3,装填速度,2,装填数,2,,,,,スタジオＧパス,1,獰猛化斬竜鱗,1,電竜の堅棘殻,4,斬竜の尾刃片,4
勇者の腕当て,0,1,7,1,4,99,0,64,126,2,2,2,2,2,剣術,2,無傷,2,効果持続,2,,,,,トライフォース,1,砕竜の剛拳,2,巨獣の堅殻,4,雷狼竜の甲殻,3
勇者の手袋,0,2,7,1,4,99,0,32,63,3,3,3,3,3,装填数,2,無傷,2,効果持続,2,,,,,トライフォース,1,砕竜の剛拳,2,巨獣の堅殻,4,雷狼竜の甲殻,3
王者のバンテージ,0,1,7,0,6,99,0,66,128,4,4,4,4,4,闘魂,3,食事,3,気配,-2,,,,,地下闘技場入場券,1,獰猛化巨獣毛,1,金獅子の尖爪,3,砕竜の拳,4
強者のバンテージ,0,2,7,0,6,99,0,33,64,5,5,5,5,5,闘魂,3,食事,3,気配,-2,,,,,地下闘技場入場券,1,獰猛化巨獣毛,1,金獅子の尖爪,3,砕竜の拳,4
アームオブレイジ,1,1,7,0,8,99,0,66,128,2,2,2,2,2,聴覚保護,3,本気,3,効果持続,-3,,,,,女神の抱擁,1,獰猛化恐暴竜鱗,1,恐暴竜の鉤爪,4,黒蝕竜の鋭惨爪,4
ガードオブレイジ,1,2,7,0,8,99,0,33,64,3,3,3,3,3,聴覚保護,3,本気,3,効果持続,-3,,,,,女神の抱擁,1,獰猛化恐暴竜鱗,1,恐暴竜の鉤爪,4,黒蝕竜の鋭惨爪,4
アームオブアナト,2,1,7,0,8,99,0,66,128,2,2,2,2,2,聴覚保護,3,本気,3,効果持続,-3,,,,,女神の抱擁,1,獰猛化恐暴竜鱗,1,恐暴竜の鉤爪,4,黒蝕竜の鋭惨爪,4
ガードオブアナト,2,2,7,0,8,99,0,33,64,3,3,3,3,3,聴覚保護,3,本気,3,効果持続,-3,,,,,女神の抱擁,1,獰猛化恐暴竜鱗,1,恐暴竜の鉤爪,4,黒蝕竜の鋭惨爪,4
ゾディアスアーム,0,1,7,1,8,99,0,68,130,1,1,1,1,1,跳躍,3,無心,2,回避性能,1,,,,,冥天の星くず,1,炎龍の尖爪,3,炎の龍鱗,6,翼蛇竜の上皮,5
ゾディアスガード,0,2,7,1,8,99,0,34,65,2,2,2,2,2,跳躍,3,無心,2,回避性能,1,,,,,冥天の星くず,1,炎龍の尖爪,3,炎の龍鱗,6,翼蛇竜の上皮,5
飛竜の篭手・空,0,1,7,2,8,99,0,60,122,2,2,2,2,2,跳躍,2,気力回復,3,回避距離,1,,,,,真珠色の柔皮,4,火竜の骨髄,2,歴戦の漆黒皮,2,オプション,1
