#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
クシャナＳディール,0,1,7,0,8,99,0,72,134,-1,2,-2,3,-3,匠,2,耐暑,1,毒,-2,,,,,鋼龍の堅殻,2,鋼龍の翼膜,2,カブレライト鉱石,4,古龍の血,2
クシャナＳバダル,0,2,7,0,8,99,0,36,67,-1,2,-2,5,-3,速射,2,耐暑,1,毒,-2,,,,,鋼龍の堅殻,2,鋼龍の翼膜,2,カブレライト鉱石,4,古龍の血,2
EXクシャナディール,0,1,7,0,8,99,0,76,138,-1,2,-2,3,-3,連撃,4,ガード性能,2,跳躍,1,,,,,EX鋼龍チケット,1,鋼龍の堅殻,5,鋼龍の尖角,2,鋼龍素材(pts),8
EXクシャナバダル,0,2,7,0,8,99,0,38,69,-1,2,-2,5,-3,連撃,4,装填速度,2,跳躍,1,,,,,EX鋼龍チケット,1,鋼龍の堅殻,5,鋼龍の尖角,2,鋼龍素材(pts),8
クシャナＲディール,0,1,7,0,8,99,0,68,130,-1,2,-2,3,-3,炎熱適応,4,毒,-4,,,,,,,古龍の浄血,1,獰猛な氷塊,2,鋼龍の堅殻,6,獰猛化素材(上位pts),8
クシャナＲバダル,0,2,7,0,8,99,0,34,65,-1,2,-2,5,-3,炎熱適応,4,毒,-4,,,,,,,古龍の浄血,1,獰猛な氷塊,2,鋼龍の堅殻,6,獰猛化素材(上位pts),8
ミヅハ覇【胸当て】,0,1,7,0,8,99,0,56,118,-5,1,0,2,-3,風圧,3,聴覚保護,2,特殊攻撃,2,,,,,霞龍の上皮,2,霞龍の翼膜,3,獄炎石,2,ノヴァクリスタル,2
トヨタマ覇【胸当て】,0,2,7,0,8,99,0,28,59,-4,1,0,2,-3,聴覚保護,2,風圧,2,特殊攻撃,2,,,,,霞龍の上皮,2,霞龍の翼膜,3,獄炎石,2,ノヴァクリスタル,2
EXミヅハ【胸当て】,0,1,7,0,8,99,0,60,122,-5,1,0,2,-3,聴覚保護,3,笛,2,茸食,1,,,,,EX霞龍チケット,1,霞龍の上皮,5,霞龍の尖角,4,,
EXトヨタマ【胸当て】,0,2,7,0,8,99,0,30,61,-4,1,0,2,-3,聴覚保護,3,気配,2,茸食,1,,,,,EX霞龍チケット,1,霞龍の上皮,5,霞龍の尖角,4,,
カイザーＳメイル,0,1,7,0,8,99,0,66,128,4,-4,1,-1,-3,毒,2,気力回復,2,闘魂,2,,,,,炎龍の塵粉,2,炎王龍の堅殻,3,獄炎石,3,古龍の血,3
カイザーＳレジスト,0,2,7,0,8,99,0,33,64,4,-3,1,-1,-3,毒,2,気力回復,2,闘魂,2,,,,,炎龍の塵粉,2,炎王龍の堅殻,3,獄炎石,3,古龍の血,3
EXカイザーメイル,0,1,7,0,8,99,0,70,132,4,-4,1,-1,-3,達人,4,聴覚保護,2,回避性能,1,,,,,EX炎王龍チケット,1,炎王龍の堅殻,5,炎王龍の尖角,4,,
EXカイザーレジスト,0,2,7,0,8,99,0,35,66,4,-3,1,-1,-3,達人,4,聴覚保護,2,回避性能,1,,,,,EX炎王龍チケット,1,炎王龍の堅殻,5,炎王龍の尖角,4,,
シルバーソルメイル,0,1,7,0,7,99,0,66,128,2,-6,-4,0,4,会心強化,3,痛撃,1,気絶,-2,,,,,銀火竜の堅殻,4,銀火竜の上鱗,4,火竜の翼,2,堅竜骨,3
シルバーソルレジスト,0,2,7,0,7,99,0,33,64,2,-5,-4,0,4,会心強化,3,痛撃,1,気絶,-2,,,,,銀火竜の堅殻,4,銀火竜の上鱗,4,火竜の翼,2,堅竜骨,3
EXＳ・ソルメイル,0,1,7,0,8,99,0,70,132,2,-6,-4,0,4,剥ぎ取り,2,護石王,1,剣術,-3,,,,,EX銀火竜チケット,1,銀火竜の上鱗,5,火竜の翼膜,8,,
EXＳ・ソルレジスト,0,2,7,0,8,99,0,35,66,2,-5,-4,0,4,剥ぎ取り,2,護石王,1,精密射撃,-3,,,,,EX銀火竜チケット,1,銀火竜の上鱗,5,火竜の翼膜,8,,
Ｓ・ソルＲメイル,0,1,7,0,8,99,0,62,124,2,-6,-4,0,4,匠,4,斬れ味,-4,,,,,,,獰猛化銀火竜鱗,1,銀火竜の上鱗,5,火竜の煌液,4,獰猛化素材(上位pts),8
Ｓ・ソルＲレジスト,0,2,7,0,8,99,0,31,62,2,-5,-4,0,4,装填数,4,調合成功率,-4,,,,,,,獰猛化銀火竜鱗,1,銀火竜の上鱗,5,火竜の煌液,4,獰猛化素材(上位pts),8
ゴールドルナメイル,0,1,7,0,7,99,0,64,126,2,-4,-6,0,4,加護,4,効果持続,3,節食,2,,,,,金火竜の上鱗,4,火竜の延髄,1,雌火竜の棘,2,ユニオン鉱石,4
ゴールドルナレジスト,0,2,7,0,7,99,0,32,63,2,-4,-5,0,4,加護,4,効果持続,3,節食,2,,,,,金火竜の上鱗,4,火竜の延髄,1,雌火竜の棘,2,ユニオン鉱石,4
EXＧ・ルナメイル,0,1,7,0,8,99,0,68,130,2,-4,-6,0,4,運気,3,護石王,1,体力,-3,,,,,EX金火竜チケット,1,金火竜の上鱗,5,雌火竜の翼膜,8,,
EXＧ・ルナレジスト,0,2,7,0,8,99,0,34,65,2,-4,-5,0,4,運気,3,護石王,1,体力,-3,,,,,EX金火竜チケット,1,金火竜の上鱗,5,雌火竜の翼膜,8,,
怒天ノ羽織,0,1,7,1,8,99,0,70,132,2,1,3,-6,2,斬れ味,3,無心,1,気配,-4,,,,,金獅子の怒髪,3,金獅子の闘魂,1,金獅子の鋭牙,2,金火竜の上鱗,2
心滅ノ装束,0,2,7,1,8,99,0,35,66,2,1,3,-5,2,気配,4,弾薬節約,3,無心,1,,,,,金獅子の怒髪,3,金獅子の闘魂,1,金獅子の鋭牙,2,金火竜の上鱗,2
グリードメイル,0,1,7,0,8,99,0,70,132,-2,-2,-5,-2,-2,匠,3,斬れ味,1,腹減り,-3,,,,,歴戦の漆黒皮,4,恐暴竜の鉤爪,4,恐暴竜の大牙,2,古龍の浄血,1
グリードレジスト,0,2,7,1,8,99,0,35,66,-2,-2,-4,-2,-2,通常弾強化,2,射法,1,腹減り,-3,,,,,歴戦の漆黒皮,4,恐暴竜の鉤爪,4,恐暴竜の大牙,2,古龍の浄血,1
グリードＲメイル,0,1,7,2,8,99,0,66,128,-2,-2,-5,-2,-2,匠,2,,,,,,,,,獰猛化恐暴竜鱗,1,ドス黒い血,4,恐暴竜の黒鱗,6,獰猛化素材(上位pts),8
グリードＲレジスト,0,2,7,2,8,99,0,33,64,-2,-2,-4,-2,-2,通常弾強化,2,,,,,,,,,獰猛化恐暴竜鱗,1,ドス黒い血,4,恐暴竜の黒鱗,6,獰猛化素材(上位pts),8
アカムトウルンテ,0,1,7,0,8,99,0,74,136,4,0,-3,2,-5,聴覚保護,3,剣術,2,鈍器,1,,,,,覇竜の大牙,2,覇竜の大棘,2,覇竜の上鱗,4,赤熱した堅胸殻,4
アカムトウルンペ,0,2,7,0,8,99,0,37,68,4,0,-3,2,-4,聴覚保護,3,貫通弾強化,2,精密射撃,1,,,,,覇竜の大牙,2,覇竜の大棘,2,覇竜の上鱗,4,赤熱した堅胸殻,4
アカムトＲウルンテ,0,1,7,0,8,99,0,70,132,4,0,-3,2,-5,聴覚保護,5,剣術,1,,,,,,,大竜結晶,1,獰猛な炎鱗,2,覇竜の大牙,5,獰猛化素材(上位pts),8
アカムトＲウルンペ,0,2,7,0,8,99,0,35,66,4,0,-3,2,-4,聴覚保護,5,装填数,1,,,,,,,大竜結晶,1,獰猛な炎鱗,2,覇竜の大牙,5,獰猛化素材(上位pts),8
ウカムルウルンテ,0,1,7,0,8,99,0,80,142,-4,0,-3,4,-2,攻撃,4,斬れ味,2,回復量,2,,,,,崩竜の上ヒレ,4,崩竜の削顎,2,崩竜の堅殻,4,雪甲大塊,4
ウカムルウルンペ,0,2,7,0,8,99,0,40,71,-4,0,-3,4,-2,攻撃,4,散弾強化,2,回復量,2,,,,,崩竜の上ヒレ,4,崩竜の削顎,2,崩竜の堅殻,4,雪甲大塊,4
荒天【衣】,0,1,7,0,8,99,0,70,132,-3,4,0,0,-5,回避性能,2,本気,2,研ぎ師,-2,,,,,嵐龍の胸殻,5,嵐龍の堅殻,5,嵐気胞,2,高級なトサカ,3
蒼天【衣】,0,2,7,0,8,99,0,35,66,-3,5,0,0,-5,回避性能,2,本気,2,精密射撃,-2,,,,,嵐龍の胸殻,5,嵐龍の堅殻,5,嵐気胞,2,高級なトサカ,3
荒天亜流【衣】,0,1,7,0,8,99,0,66,128,-3,4,0,0,-5,本気,5,研ぎ師,-2,,,,,,,嵐龍の胸殻,6,獰猛な水袋,2,古龍の浄血,1,獰猛化素材(上位pts),8
蒼天亜流【衣】,0,2,7,0,8,99,0,33,64,-3,5,0,0,-5,本気,5,精密射撃,-2,,,,,,,嵐龍の胸殻,6,獰猛な水袋,2,古龍の浄血,1,獰猛化素材(上位pts),8
骸装甲・覇【胸骨】,0,1,7,1,8,99,0,70,132,-1,-1,-1,-1,-2,窮地,2,逆上,1,回復速度,-3,,,,,堅骸体殻,3,発光する上粘液,1,骸頭骨,4,堅牢な骨,5
屍装甲・覇【胸骨】,0,2,7,1,8,99,0,35,66,-1,-1,-1,-1,-1,窮地,2,逆上,1,回復速度,-3,,,,,堅骸体殻,3,発光する上粘液,1,骸頭骨,4,堅牢な骨,5
アスリスタスーツ,0,1,7,1,8,99,0,70,132,0,2,1,1,-4,チャンス,2,無心,1,気まぐれ,-2,,,,,骸龍の青斑皮,4,骸龍の烏賊骨,3,発光する上粘液,1,絞蛇竜の骨髄,2
アスリスタベスト,0,2,7,1,8,99,0,35,66,0,2,1,1,-3,チャンス,2,無心,1,気まぐれ,-2,,,,,骸龍の青斑皮,4,骸龍の烏賊骨,3,発光する上粘液,1,絞蛇竜の骨髄,2
エスカドラソウル,0,1,7,0,8,99,0,76,138,0,0,0,0,-4,属性攻撃,2,属性会心,2,属性耐性,1,,,,,煌黒龍の堅逆殻,4,煌黒龍の尖爪,4,砕けた天角,3,潜口竜の頭殻,3
エスカドラゼーレ,0,2,7,0,8,99,0,38,69,0,0,0,0,-4,属性攻撃,2,属性会心,2,属性耐性,1,,,,,煌黒龍の堅逆殻,4,煌黒龍の尖爪,4,砕けた天角,3,潜口竜の頭殻,3
エスカドラＲソウル,0,1,7,0,8,99,0,72,134,0,0,0,0,-4,属性耐性,4,属性会心,2,,,,,,,煌黒龍の堅逆殻,5,獰猛な蝕龍鱗,2,古龍の浄血,1,獰猛化素材(上位pts),8
エスカドラＲゼーレ,0,2,7,0,8,99,0,36,67,0,0,0,0,-4,属性耐性,4,属性会心,2,,,,,,,煌黒龍の堅逆殻,5,獰猛な蝕龍鱗,2,古龍の浄血,1,獰猛化素材(上位pts),8
異形メイル,0,1,5,0,4,99,0,44,106,1,1,1,1,3,体力,3,笛,2,重撃,1,,,,,異形の骨,1,大雪主の毛,3,堅牢な骨,3,毒袋,5
異形レジスト,0,2,5,0,4,99,0,22,53,2,2,2,2,3,体力,3,笛,2,重撃,1,,,,,異形の骨,1,大雪主の毛,3,堅牢な骨,3,毒袋,5
LV1 紅兜メイル,0,1,X,0,2,2,1,26,48,-2,2,1,-1,0,体術,3,,,,,,,,,紅兜狩猟の証１,1,紅兜の毛,3,青熊獣の毛,5,大きな骨,4
LV1 紅兜レジスト,0,2,X,0,2,2,1,13,24,-2,3,1,-1,0,体術,3,,,,,,,,,紅兜狩猟の証１,1,紅兜の毛,3,青熊獣の毛,5,大きな骨,4
LV6 紅兜メイル,0,1,X,0,6,2,1,54,116,-2,2,1,-1,0,体術,3,防御,2,紅兜,1,,,,,紅兜狩猟の証６,1,紅兜の毛,2,,,,
LV6 紅兜レジスト,0,2,X,0,6,2,1,27,58,-2,3,1,-1,0,体術,3,防御,2,紅兜,1,,,,,紅兜狩猟の証６,1,紅兜の毛,2,,,,
LV1 大雪主メイル,0,1,X,0,2,99,0,22,44,-4,3,-2,4,0,回復速度,3,,,,,,,,,大雪主狩猟の証１,1,大雪主の腹甲,2,白兎獣の毛,5,大きな骨,4
LV1 大雪主レジスト,0,2,X,0,2,99,0,11,22,-4,3,-2,5,0,回復速度,3,,,,,,,,,大雪主狩猟の証１,1,大雪主の腹甲,2,白兎獣の毛,5,大きな骨,4
LV6 大雪主メイル,0,1,X,0,6,99,0,50,112,-4,3,-2,4,0,回復速度,3,跳躍,2,大雪主,1,,,,,大雪主狩猟の証６,1,大雪主の腹甲,2,,,,
LV6 大雪主レジスト,0,2,X,0,6,99,0,25,56,-4,3,-2,5,0,回復速度,3,跳躍,2,大雪主,1,,,,,大雪主狩猟の証６,1,大雪主の腹甲,2,,,,
LV1 矛砕メイル,0,1,X,0,2,99,0,30,52,0,4,-4,0,0,窮地,2,,,,,,,,,矛砕狩猟の証１,1,矛砕の甲殻,3,黒真珠,3,竜骨【大】,4
LV1 矛砕レジスト,0,2,X,0,2,99,0,15,26,0,5,-4,0,0,窮地,2,,,,,,,,,矛砕狩猟の証１,1,矛砕の甲殻,3,黒真珠,3,竜骨【大】,4
LV6 矛砕メイル,0,1,X,0,6,99,0,58,120,0,4,-4,0,0,窮地,2,泡沫,1,矛砕,1,,,,,矛砕狩猟の証６,1,矛砕の爪,2,,,,
LV6 矛砕レジスト,0,2,X,0,6,99,0,29,60,0,5,-4,0,0,窮地,2,泡沫,1,矛砕,1,,,,,矛砕狩猟の証６,1,矛砕の爪,2,,,,
LV1 紫毒姫メイル,0,1,X,0,2,99,0,30,52,4,0,-1,0,-3,達人,3,,,,,,,,,紫毒姫狩猟の証１,1,紫毒姫の鱗,3,雌火竜の甲殻,5,異形の骨,2
LV1 紫毒姫レジスト,0,2,X,0,2,99,0,15,26,4,1,-1,1,-3,達人,3,,,,,,,,,紫毒姫狩猟の証１,1,紫毒姫の鱗,3,雌火竜の甲殻,5,異形の骨,2
LV6 紫毒姫メイル,0,1,X,0,7,99,0,58,120,4,0,-1,0,-3,達人,3,特殊会心,2,紫毒姫,1,,,,,紫毒姫狩猟の証６,1,紫毒姫の甲殻,2,,,,
LV6 紫毒姫レジスト,0,2,X,0,7,99,0,29,60,4,1,-1,1,-3,達人,3,特殊会心,2,紫毒姫,1,,,,,紫毒姫狩猟の証６,1,紫毒姫の甲殻,2,,,,
LV1 岩穿メイル,0,1,X,0,4,99,0,52,72,3,-3,-2,0,0,ガード性能,3,,,,,,,,,岩穿狩猟の証１,1,岩穿の鱗,2,鬼蛙の堅殻,4,異形の骨,2
LV1 岩穿レジスト,0,2,X,0,4,99,0,26,36,4,-3,-2,1,1,装填速度,3,,,,,,,,,岩穿狩猟の証１,1,岩穿の鱗,2,鬼蛙の堅殻,4,異形の骨,2
LV6 岩穿メイル,0,1,X,0,6,99,0,76,106,3,-3,-2,0,0,ガード性能,3,痛撃,1,岩穿,1,,,,,岩穿狩猟の証６,1,岩穿の鱗,2,,,,
LV6 岩穿レジスト,0,2,X,0,6,99,0,38,53,4,-3,-2,1,1,装填速度,3,痛撃,1,岩穿,1,,,,,岩穿狩猟の証６,1,岩穿の鱗,2,,,,
LV1 白疾風メイル,0,1,X,0,5,2,1,44,64,-2,1,-3,0,0,会心強化,2,,,,,,,,,白疾風狩猟の証１,1,白疾風の鱗,3,迅竜の鋭牙,4,異形の骨,2
LV1 白疾風レジスト,0,2,X,0,5,2,1,22,32,-2,1,-3,1,1,会心強化,2,,,,,,,,,白疾風狩猟の証１,1,白疾風の鱗,3,迅竜の鋭牙,4,異形の骨,2
LV6 白疾風メイル,0,1,X,0,7,2,1,68,98,-2,1,-3,0,0,会心強化,2,回避距離,2,白疾風,1,,,,,白疾風狩猟の証６,1,白疾風の黒毛,2,,,,
LV6 白疾風レジスト,0,2,X,0,7,2,1,34,49,-2,1,-3,1,1,会心強化,2,回避距離,2,白疾風,1,,,,,白疾風狩猟の証６,1,白疾風の黒毛,2,,,,
LV1 宝纏メイル,0,1,X,0,5,99,0,70,90,4,-4,1,1,-2,運気,3,,,,,,,,,宝纏狩猟の証１,1,宝纏の宝顎,1,爆鎚竜の顎,4,異形の骨,2
LV1 宝纏レジスト,0,2,X,0,5,99,0,35,45,5,-4,1,1,-2,運気,3,,,,,,,,,宝纏狩猟の証１,1,宝纏の宝顎,1,爆鎚竜の顎,4,異形の骨,2
LV6 宝纏メイル,0,1,X,0,7,99,0,94,124,4,-4,1,1,-2,運気,3,チャンス,1,宝纏,1,,,,,宝纏狩猟の証６,1,宝纏の宝顎,2,,,,
LV6 宝纏レジスト,0,2,X,0,7,99,0,47,62,5,-4,1,1,-2,運気,3,チャンス,1,宝纏,1,,,,,宝纏狩猟の証６,1,宝纏の宝顎,2,,,,
LV1 隻眼メイル,0,1,X,0,5,99,0,66,86,2,-4,2,-2,0,連撃,2,,,,,,,,,隻眼狩猟の証１,1,隻眼の鱗,4,黒狼鳥の堅殻,5,尖竜骨,4
LV1 隻眼レジスト,0,2,X,0,5,99,0,33,43,3,-4,3,-2,0,連撃,2,,,,,,,,,隻眼狩猟の証１,1,隻眼の鱗,4,黒狼鳥の堅殻,5,尖竜骨,4
LV6 隻眼メイル,0,1,X,0,7,99,0,90,120,2,-4,2,-2,0,連撃,2,根性,1,隻眼,1,,,,,隻眼狩猟の証６,1,隻眼の甲殻,2,,,,
LV6 隻眼レジスト,0,2,X,0,7,99,0,45,60,3,-4,3,-2,0,連撃,2,根性,1,隻眼,1,,,,,隻眼狩猟の証６,1,隻眼の甲殻,2,,,,
LV1 黒炎王メイル,0,1,X,0,6,99,0,68,88,5,0,-2,0,-3,聴覚保護,3,,,,,,,,,黒炎王狩猟の証１,1,黒炎王の鱗,3,火竜の翼,4,堅竜骨,4
LV1 黒炎王レジスト,0,2,X,0,6,99,0,34,44,5,1,-2,1,-3,聴覚保護,3,,,,,,,,,黒炎王狩猟の証１,1,黒炎王の鱗,3,火竜の翼,4,堅竜骨,4
LV6 黒炎王メイル,0,1,X,0,7,99,0,92,122,5,0,-2,0,-3,聴覚保護,3,痛撃,1,黒炎王,1,,,,,黒炎王狩猟の証６,1,黒炎王の堅殻,2,,,,
LV6 黒炎王レジスト,0,2,X,0,7,99,0,46,61,5,1,-2,1,-3,聴覚保護,3,痛撃,1,黒炎王,1,,,,,黒炎王狩猟の証６,1,黒炎王の堅殻,2,,,,
LV1 金雷公メイル,0,1,X,0,6,99,0,68,88,0,0,4,-3,1,狂撃耐性,2,,,,,,,,,金雷公狩猟の証１,1,金雷公の帯電毛,2,雷狼竜の高電殻,5,堅竜骨,4
LV1 金雷公レジスト,0,2,X,0,6,99,0,34,44,0,0,5,-3,1,狂撃耐性,2,,,,,,,,,金雷公狩猟の証１,1,金雷公の帯電毛,2,雷狼竜の高電殻,5,堅竜骨,4
LV6 金雷公メイル,0,1,X,0,7,99,0,92,122,0,0,4,-3,1,狂撃耐性,2,スタミナ,2,金雷公,1,,,,,金雷公狩猟の証６,1,金雷公の甲殻,2,,,,
LV6 金雷公レジスト,0,2,X,0,7,99,0,46,61,0,0,5,-3,1,狂撃耐性,2,スタミナ,2,金雷公,1,,,,,金雷公狩猟の証６,1,金雷公の甲殻,2,,,,
LV1 荒鉤爪メイル,0,1,X,0,6,99,0,70,90,2,1,-4,1,-2,重撃,2,,,,,,,,,荒鉤爪狩猟の証１,1,荒鉤爪の蒼爪,2,轟竜の堅殻,6,異形の骨,2
LV1 荒鉤爪レジスト,0,2,X,0,6,99,0,35,45,3,1,-4,1,-2,重撃,2,,,,,,,,,荒鉤爪狩猟の証１,1,荒鉤爪の蒼爪,2,轟竜の堅殻,6,異形の骨,2
LV6 荒鉤爪メイル,0,1,X,0,7,99,0,94,124,2,1,-4,1,-2,重撃,2,抜刀会心,1,荒鉤爪,1,,,,,荒鉤爪狩猟の証６,1,荒鉤爪の鱗,2,,,,
LV6 荒鉤爪レジスト,0,2,X,0,7,99,0,47,62,3,1,-4,1,-2,重撃,2,通常弾強化,1,荒鉤爪,1,,,,,荒鉤爪狩猟の証６,1,荒鉤爪の鱗,2,,,,
LV1 燼滅刃メイル,0,1,X,0,6,99,0,70,90,4,-3,1,-2,0,研磨術,2,,,,,,,,,燼滅刃狩猟の証１,1,燼滅刃の鱗,3,赤熱した紅焔嚢,4,異形の骨,2
LV1 燼滅刃レジスト,0,2,X,0,6,99,0,35,45,4,-3,1,-2,0,研磨術,2,,,,,,,,,燼滅刃狩猟の証１,1,燼滅刃の鱗,3,赤熱した紅焔嚢,4,異形の骨,2
LV6 燼滅刃メイル,0,1,X,0,7,99,0,94,124,4,-3,1,-2,0,研磨術,2,加護,2,燼滅刃,1,,,,,燼滅刃狩猟の証６,1,燼滅刃の鱗,2,,,,
LV6 燼滅刃レジスト,0,2,X,0,7,99,0,47,62,4,-3,1,-2,0,研磨術,2,加護,2,燼滅刃,1,,,,,燼滅刃狩猟の証６,1,燼滅刃の鱗,2,,,,
ニセたま胴タイツ,0,1,3,0,1,99,0,18,80,2,1,0,0,0,スタミナ,2,笛,2,運搬,2,,,,,ぐでぐでとした卵,1,赤熱した火炎嚢,1,鋼のたまご,1,海綿質の皮,3
ニセたま胴スーツ,0,2,3,0,1,99,0,9,40,3,1,0,0,0,スタミナ,2,笛,2,運搬,2,,,,,ぐでぐでとした卵,1,赤熱した火炎嚢,1,鋼のたまご,1,海綿質の皮,3
瑞星【胴当て】,1,1,3,0,2,99,0,24,86,1,1,1,1,1,スタミナ,2,本気,2,気絶,-2,,,,,スタジオパス,1,斬竜の炎状殻,3,斬竜の甲殻,4,鎌蟹の甲殻,3
景星【胴当て】,1,2,3,0,2,99,0,12,43,2,2,2,2,2,スタミナ,2,本気,2,気絶,-2,,,,,スタジオパス,1,斬竜の炎状殻,3,斬竜の甲殻,4,鎌蟹の甲殻,3
夢見【衣】,2,1,3,1,2,99,0,24,86,1,1,1,1,1,本気,3,スタミナ,2,連撃,1,,,,,スタジオパス,1,斬竜の炎状殻,3,斬竜の甲殻,4,鎌蟹の甲殻,3
夢語【衣】,2,2,3,1,2,99,0,12,43,2,2,2,2,2,本気,3,連撃,1,スタミナ,1,,,,,スタジオパス,1,斬竜の炎状殻,3,斬竜の甲殻,4,鎌蟹の甲殻,3
ニセたまＳ胴タイツ,0,1,4,0,4,99,0,32,94,2,1,0,0,0,スタミナ,2,笛,2,運気,2,,,,,ぐでぐでとした卵,2,海綿質の上皮,3,銀のたまご,1,爆炎袋,2
ニセたまＳ胴スーツ,0,2,4,0,4,99,0,16,47,3,1,0,0,0,スタミナ,2,笛,2,運気,2,,,,,ぐでぐでとした卵,2,海綿質の上皮,3,銀のたまご,1,爆炎袋,2
Ｘガムートジャケット,0,1,5,0,4,99,0,44,106,0,0,0,3,0,狩人,5,寒冷適応,3,,,,,,,モンハン部入部届,1,イーオスの大上皮,2,巨獣の毛,5,ゲネポスの大上皮,5
Ｘガムートジャージ,0,2,5,0,4,99,0,22,53,0,0,0,4,0,狩人,5,寒冷適応,3,,,,,,,モンハン部入部届,1,イーオスの大上皮,2,巨獣の毛,5,ゲネポスの大上皮,5
Ｘミツネジャケット,0,1,5,0,4,99,0,44,106,0,3,0,0,0,狩人,5,泡沫,3,,,,,,,モンハン部入部届,1,イーオスの大上皮,2,泡狐竜の鱗,5,イーオスの上紫鱗,3
Ｘミツネジャージ,0,2,5,0,4,99,0,22,53,0,4,0,0,0,狩人,5,泡沫,3,,,,,,,モンハン部入部届,1,イーオスの大上皮,2,泡狐竜の鱗,5,イーオスの上紫鱗,3
Ｘディノジャケット,0,1,5,0,4,99,0,44,106,3,0,0,0,0,狩人,5,研磨術,3,,,,,,,モンハン部入部届,1,イーオスの大上皮,2,斬竜の鱗,5,跳狗竜の上赤皮,5
Ｘディノジャージ,0,2,5,0,4,99,0,22,53,4,0,0,0,0,狩人,5,研磨術,3,,,,,,,モンハン部入部届,1,イーオスの大上皮,2,斬竜の鱗,5,跳狗竜の上赤皮,5
Ｘゼクスジャケット,0,1,5,0,4,99,0,44,106,0,0,3,0,0,狩人,5,連撃,3,,,,,,,モンハン部入部届,1,イーオスの大上皮,2,電竜の鱗,5,ランポスの大上皮,5
Ｘゼクスジャージ,0,2,5,0,4,99,0,22,53,0,0,4,0,0,狩人,5,連撃,3,,,,,,,モンハン部入部届,1,イーオスの大上皮,2,電竜の鱗,5,ランポスの大上皮,5
坊屋ジャケット,0,1,5,0,4,99,0,50,112,2,2,2,2,2,攻撃,5,気配,-5,,,,,,,クローズコイン,1,黒狼鳥の上鱗,4,跳狗竜の上赤皮,4,鳥竜玉,3
坊屋ジャンパー,0,2,5,0,4,99,0,25,56,3,3,3,3,3,攻撃,5,気配,-5,,,,,,,クローズコイン,1,黒狼鳥の上鱗,4,跳狗竜の上赤皮,4,鳥竜玉,3
武装戦線ジャケット,0,1,5,0,5,99,0,50,112,2,2,2,2,2,逆境,10,,,,,,,,,クローズコイン,1,黒狼鳥の上鱗,4,迅竜の上黒毛,2,上質な毛皮,4
武装戦線ライダース,0,2,5,0,5,99,0,25,56,3,3,3,3,3,逆境,10,,,,,,,,,クローズコイン,1,黒狼鳥の上鱗,4,迅竜の上黒毛,2,上質な毛皮,4
狩猟戦線ジャケット,0,1,5,0,5,99,0,50,112,2,2,2,2,2,逆境,10,,,,,,,,,モンハン部認定証,1,翼蛇竜の上皮,5,化け鮫の上皮,3,ユニオン鉱石,3
狩猟戦線ライダース,0,2,5,0,5,99,0,25,56,3,3,3,3,3,逆境,10,,,,,,,,,モンハン部認定証,1,翼蛇竜の上皮,5,化け鮫の上皮,3,ユニオン鉱石,3
海賊Ｊスーツ,0,1,6,0,6,99,0,52,114,0,0,0,0,0,護石王,2,運気,2,気まぐれ,-1,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の上鱗,5,斬竜の焔状殻,3
海賊Ｊジャケット,0,2,6,0,6,99,0,26,57,0,0,0,0,0,護石王,2,運気,2,気まぐれ,-1,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の上鱗,5,斬竜の焔状殻,3
スターナイトメイル,0,1,6,0,4,99,0,52,114,1,1,1,1,1,広域,3,研磨術,2,跳躍,2,,,,,スタジオＷパス,1,斬竜の堅殻,4,巨獣の堅殻,2,斬竜の尾刃片,4
スターナイトレジスト,0,2,6,0,4,99,0,26,57,2,2,2,2,2,広域,3,研磨術,2,跳躍,2,,,,,スタジオＷパス,1,斬竜の堅殻,4,巨獣の堅殻,2,斬竜の尾刃片,4
ライクロダウン,0,1,6,1,6,99,0,54,116,0,-1,4,-2,1,気絶,3,回避距離,2,聴覚保護,1,,,,,ユニクロＳコイン,1,電竜の高電膜,3,電竜の棘殻,5,海竜の高電殻,3
ライクロジャケット,0,2,6,1,6,99,0,27,58,0,-1,5,-2,1,気絶,3,回避距離,2,聴覚保護,1,,,,,ユニクロＳコイン,1,電竜の高電膜,3,電竜の棘殻,5,海竜の高電殻,3
大海賊Ｊスーツ,0,1,6,0,6,99,0,56,118,-4,-4,-4,-4,-4,運気,3,剥ぎ取り,1,捕獲,1,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の上ヒレ,3,斬竜の堅殻,4
