#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
アカムトイッケク,0,1,7,0,8,99,0,74,136,4,0,-3,2,-5,聴覚保護,3,剣術,2,鈍器,2,,,,,覇竜の堅殻,4,覇竜の大牙,3,覇竜の尻尾,1,爆炎袋,5
アカムトイッケタリ,0,2,7,0,8,99,0,37,68,4,0,-3,2,-4,聴覚保護,3,精密射撃,2,貫通弾強化,2,,,,,覇竜の堅殻,4,覇竜の大牙,3,覇竜の尻尾,1,爆炎袋,5
アカムトＲイッケク,0,1,7,1,8,99,0,70,132,4,0,-3,2,-5,聴覚保護,5,,,,,,,,,大竜結晶,1,獰猛な炎鱗,2,覇竜の堅殻,6,獰猛化素材(上位pts),8
アカムトＲイッケタリ,0,2,7,1,8,99,0,35,66,4,0,-3,2,-4,聴覚保護,5,,,,,,,,,大竜結晶,1,獰猛な炎鱗,2,覇竜の堅殻,6,獰猛化素材(上位pts),8
ウカムルイッケク,0,1,7,0,8,99,0,80,142,-4,0,-3,4,-2,攻撃,4,斬れ味,2,回復量,2,,,,,崩竜の堅殻,4,崩竜の穿爪,3,崩竜の上ヒレ,2,凍結袋,5
ウカムルイッケタリ,0,2,7,0,8,99,0,40,71,-4,0,-3,4,-2,攻撃,4,散弾強化,2,回復量,2,,,,,崩竜の堅殻,4,崩竜の穿爪,3,崩竜の上ヒレ,2,凍結袋,5
荒天【帯】,0,1,7,0,8,99,0,70,132,-3,4,0,0,-5,本気,4,回避性能,3,研ぎ師,-2,,,,,嵐龍の尻尾,1,嵐龍の飛膜,4,嵐龍の堅殻,5,極彩色の体液,3
蒼天【帯】,0,2,7,0,8,99,0,35,66,-3,5,0,0,-5,回避性能,3,本気,3,精密射撃,-2,,,,,嵐龍の尻尾,1,嵐龍の飛膜,4,嵐龍の堅殻,5,極彩色の体液,3
荒天亜流【帯】,0,1,7,1,8,99,0,66,128,-3,4,0,0,-5,本気,5,研ぎ師,-2,,,,,,,嵐龍の尻尾,3,獰猛な水袋,2,古龍の浄血,1,獰猛化素材(上位pts),8
蒼天亜流【帯】,0,2,7,1,8,99,0,33,64,-3,5,0,0,-5,本気,5,精密射撃,-2,,,,,,,嵐龍の尻尾,3,獰猛な水袋,2,古龍の浄血,1,獰猛化素材(上位pts),8
骸装甲・覇【腰骨】,0,1,7,1,8,99,0,70,132,-1,-1,-1,-1,-2,逆上,2,窮地,2,回復速度,-3,,,,,尖骸棘殻,3,発光する上粘液,1,骸棘殻,2,尖竜骨,4
屍装甲・覇【腰骨】,0,2,7,1,8,99,0,35,66,-1,-1,-1,-1,-1,逆上,2,窮地,2,回復速度,-3,,,,,尖骸棘殻,3,発光する上粘液,1,骸棘殻,2,尖竜骨,4
アスリスタコイル,0,1,7,1,8,99,0,70,132,0,2,1,1,-4,チャンス,2,無心,2,気まぐれ,-2,,,,,骸龍の青斑皮,4,骸龍の烏賊骨,2,発光する上粘液,1,爆鎚竜の骨髄,2
アスリスタコート,0,2,7,1,8,99,0,35,66,0,2,1,1,-3,チャンス,2,無心,2,気まぐれ,-2,,,,,骸龍の青斑皮,4,骸龍の烏賊骨,2,発光する上粘液,1,爆鎚竜の骨髄,2
エスカドラマイト,0,1,7,0,8,99,0,76,138,0,0,0,0,-4,属性耐性,3,属性攻撃,2,属性会心,2,,,,,煌黒龍の翼膜,1,煌黒龍の尻尾,1,煌黒龍の逆鱗,4,轟竜の頭殻,3
エスカドラフォルス,0,2,7,0,8,99,0,38,69,0,0,0,0,-4,属性耐性,2,属性攻撃,2,属性会心,2,,,,,煌黒龍の翼膜,1,煌黒龍の尻尾,1,煌黒龍の逆鱗,4,轟竜の頭殻,3
エスカドラＲマイト,0,1,7,1,8,99,0,72,134,0,0,0,0,-4,属性耐性,5,属性会心,1,,,,,,,煌黒龍の尻尾,3,獰猛な蝕龍鱗,2,古龍の浄血,1,獰猛化素材(上位pts),8
エスカドラＲフォルス,0,2,7,1,8,99,0,36,67,0,0,0,0,-4,属性耐性,5,属性会心,1,,,,,,,煌黒龍の尻尾,3,獰猛な蝕龍鱗,2,古龍の浄血,1,獰猛化素材(上位pts),8
異形フォールド,0,1,5,0,4,99,0,44,106,1,1,1,1,3,体力,3,笛,2,重撃,2,,,,,異形の骨,1,紫毒姫の甲殻,3,堅牢な骨,3,電気袋,4
異形コート,0,2,5,0,4,99,0,22,53,2,2,2,2,3,体力,3,笛,2,重撃,2,,,,,異形の骨,1,紫毒姫の甲殻,3,堅牢な骨,3,電気袋,4
LV1 紅兜フォールド,0,1,X,0,2,2,1,26,48,-2,2,1,-1,0,体術,3,防御,2,,,,,,,紅兜狩猟の証１,1,紅兜の毛,3,青熊獣の毛,5,異形の骨,2
LV1 紅兜コート,0,2,X,0,2,2,1,13,24,-2,3,1,-1,0,体術,3,防御,2,,,,,,,紅兜狩猟の証１,1,紅兜の毛,3,青熊獣の毛,5,異形の骨,2
LV6 紅兜フォールド,0,1,X,0,6,2,1,54,116,-2,2,1,-1,0,体術,3,防御,2,紅兜,2,,,,,紅兜狩猟の証６,1,紅兜の毛,2,,,,
LV6 紅兜コート,0,2,X,0,6,2,1,27,58,-2,3,1,-1,0,体術,3,防御,2,紅兜,2,,,,,紅兜狩猟の証６,1,紅兜の毛,2,,,,
LV1 大雪主フォールド,0,1,X,0,2,99,0,22,44,-4,3,-2,4,0,回復速度,3,跳躍,2,,,,,,,大雪主狩猟の証１,1,大雪主の毛,2,白兎獣の腹甲,5,異形の骨,2
LV1 大雪主コート,0,2,X,0,2,99,0,11,22,-4,3,-2,5,0,回復速度,3,跳躍,2,,,,,,,大雪主狩猟の証１,1,大雪主の毛,2,白兎獣の腹甲,5,異形の骨,2
LV6 大雪主フォールド,0,1,X,0,6,99,0,50,112,-4,3,-2,4,0,回復速度,3,跳躍,2,大雪主,2,,,,,大雪主狩猟の証６,1,大雪主の腹甲,2,,,,
LV6 大雪主コート,0,2,X,0,6,99,0,25,56,-4,3,-2,5,0,回復速度,3,跳躍,2,大雪主,2,,,,,大雪主狩猟の証６,1,大雪主の腹甲,2,,,,
LV1 矛砕フォールド,0,1,X,0,2,99,0,30,52,0,4,-4,0,0,泡沫,2,窮地,2,,,,,,,矛砕狩猟の証１,1,矛砕の甲殻,3,盾蟹の爪,5,竜骨【大】,4
LV1 矛砕コート,0,2,X,0,2,99,0,15,26,0,5,-4,0,0,泡沫,2,窮地,2,,,,,,,矛砕狩猟の証１,1,矛砕の甲殻,3,盾蟹の爪,5,竜骨【大】,4
LV6 矛砕フォールド,0,1,X,0,6,99,0,58,120,0,4,-4,0,0,泡沫,2,窮地,2,矛砕,3,,,,,矛砕狩猟の証６,1,矛砕の爪,2,,,,
LV6 矛砕コート,0,2,X,0,6,99,0,29,60,0,5,-4,0,0,泡沫,2,窮地,2,矛砕,2,,,,,矛砕狩猟の証６,1,矛砕の爪,2,,,,
LV1 紫毒姫フォールド,0,1,X,0,2,99,0,30,52,4,0,-1,0,-3,達人,3,特殊会心,2,,,,,,,紫毒姫狩猟の証１,1,紫毒姫の鱗,2,雌火竜の翼膜,4,異形の骨,2
LV1 紫毒姫コート,0,2,X,0,2,99,0,15,26,4,1,-1,1,-3,達人,3,特殊会心,2,,,,,,,紫毒姫狩猟の証１,1,紫毒姫の鱗,2,雌火竜の翼膜,4,異形の骨,2
LV6 紫毒姫フォールド,0,1,X,0,7,99,0,58,120,4,0,-1,0,-3,達人,3,特殊会心,2,紫毒姫,3,,,,,紫毒姫狩猟の証６,1,紫毒姫の甲殻,2,,,,
LV6 紫毒姫コート,0,2,X,0,7,99,0,29,60,4,1,-1,1,-3,達人,3,特殊会心,2,紫毒姫,2,,,,,紫毒姫狩猟の証６,1,紫毒姫の甲殻,2,,,,
LV1 岩穿フォールド,0,1,X,0,4,99,0,52,72,3,-3,-2,0,0,ガード性能,3,痛撃,2,,,,,,,岩穿狩猟の証１,1,岩穿の鱗,3,鬼蛙の上鱗,4,堅牢な骨,4
LV1 岩穿コート,0,2,X,0,4,99,0,26,36,4,-3,-2,1,1,装填速度,3,痛撃,2,,,,,,,岩穿狩猟の証１,1,岩穿の鱗,3,鬼蛙の上鱗,4,堅牢な骨,4
LV6 岩穿フォールド,0,1,X,0,6,99,0,76,106,3,-3,-2,0,0,ガード性能,3,痛撃,2,岩穿,2,,,,,岩穿狩猟の証６,1,岩穿の鱗,2,,,,
LV6 岩穿コート,0,2,X,0,6,99,0,38,53,4,-3,-2,1,1,装填速度,3,痛撃,2,岩穿,2,,,,,岩穿狩猟の証６,1,岩穿の鱗,2,,,,
LV1 白疾風フォールド,0,1,X,0,5,2,1,44,64,-2,1,-3,0,0,会心強化,2,回避距離,2,,,,,,,白疾風狩猟の証１,1,白疾風の黒毛,3,迅竜の鋭刃翼,4,迅竜の尻尾,3
LV1 白疾風コート,0,2,X,0,5,2,1,22,32,-2,1,-3,1,1,会心強化,2,回避距離,2,,,,,,,白疾風狩猟の証１,1,白疾風の黒毛,3,迅竜の鋭刃翼,4,迅竜の尻尾,3
LV6 白疾風フォールド,0,1,X,0,7,2,1,68,98,-2,1,-3,0,0,会心強化,2,回避距離,2,白疾風,2,,,,,白疾風狩猟の証６,1,白疾風の黒毛,2,,,,
LV6 白疾風コート,0,2,X,0,7,2,1,34,49,-2,1,-3,1,1,会心強化,2,回避距離,2,白疾風,2,,,,,白疾風狩猟の証６,1,白疾風の黒毛,2,,,,
LV1 宝纏フォールド,0,1,X,0,5,99,0,70,90,4,-4,1,1,-2,チャンス,3,運気,3,,,,,,,宝纏狩猟の証１,1,宝纏の鱗,3,爆鎚竜の上鱗,5,尖竜骨,4
LV1 宝纏コート,0,2,X,0,5,99,0,35,45,5,-4,1,1,-2,チャンス,3,運気,3,,,,,,,宝纏狩猟の証１,1,宝纏の鱗,3,爆鎚竜の上鱗,5,尖竜骨,4
LV6 宝纏フォールド,0,1,X,0,7,99,0,94,124,4,-4,1,1,-2,チャンス,3,運気,3,宝纏,2,,,,,宝纏狩猟の証６,1,宝纏の宝顎,2,,,,
LV6 宝纏コート,0,2,X,0,7,99,0,47,62,5,-4,1,1,-2,チャンス,3,運気,3,宝纏,2,,,,,宝纏狩猟の証６,1,宝纏の宝顎,2,,,,
LV1 隻眼フォールド,0,1,X,0,5,99,0,66,86,2,-4,2,-2,0,根性,3,連撃,2,,,,,,,隻眼狩猟の証１,1,隻眼の鱗,4,黒狼鳥の尻尾,2,異形の骨,2
LV1 隻眼コート,0,2,X,0,5,99,0,33,43,3,-4,3,-2,0,根性,3,連撃,2,,,,,,,隻眼狩猟の証１,1,隻眼の鱗,4,黒狼鳥の尻尾,2,異形の骨,2
LV6 隻眼フォールド,0,1,X,0,7,99,0,90,120,2,-4,2,-2,0,根性,3,連撃,2,隻眼,2,,,,,隻眼狩猟の証６,1,隻眼の甲殻,2,,,,
LV6 隻眼コート,0,2,X,0,7,99,0,45,60,3,-4,3,-2,0,根性,3,連撃,2,隻眼,2,,,,,隻眼狩猟の証６,1,隻眼の甲殻,2,,,,
LV1 黒炎王フォールド,0,1,X,0,6,99,0,68,88,5,0,-2,0,-3,聴覚保護,3,痛撃,2,,,,,,,黒炎王狩猟の証１,1,黒炎王の甲殻,3,火竜の尻尾,3,堅竜骨,5
LV1 黒炎王コート,0,2,X,0,6,99,0,34,44,5,1,-2,1,-3,聴覚保護,3,痛撃,2,,,,,,,黒炎王狩猟の証１,1,黒炎王の甲殻,3,火竜の尻尾,3,堅竜骨,5
LV6 黒炎王フォールド,0,1,X,0,7,99,0,92,122,5,0,-2,0,-3,聴覚保護,3,痛撃,2,黒炎王,3,,,,,黒炎王狩猟の証６,1,黒炎王の堅殻,2,,,,
LV6 黒炎王コート,0,2,X,0,7,99,0,46,61,5,1,-2,1,-3,聴覚保護,3,痛撃,2,黒炎王,2,,,,,黒炎王狩猟の証６,1,黒炎王の堅殻,2,,,,
LV1 金雷公フォールド,0,1,X,0,6,99,0,68,88,0,0,4,-3,1,狂撃耐性,2,スタミナ,2,,,,,,,金雷公狩猟の証１,1,金雷公の甲殻,3,雷狼竜の尻尾,2,堅竜骨,4
LV1 金雷公コート,0,2,X,0,6,99,0,34,44,0,0,5,-3,1,狂撃耐性,2,スタミナ,2,,,,,,,金雷公狩猟の証１,1,金雷公の甲殻,3,雷狼竜の尻尾,2,堅竜骨,4
LV6 金雷公フォールド,0,1,X,0,7,99,0,92,122,0,0,4,-3,1,狂撃耐性,2,スタミナ,2,金雷公,2,,,,,金雷公狩猟の証６,1,金雷公の甲殻,2,,,,
LV6 金雷公コート,0,2,X,0,7,99,0,46,61,0,0,5,-3,1,狂撃耐性,2,スタミナ,2,金雷公,2,,,,,金雷公狩猟の証６,1,金雷公の甲殻,2,,,,
LV1 荒鉤爪フォールド,0,1,X,0,6,99,0,70,90,2,1,-4,1,-2,抜刀会心,2,重撃,2,,,,,,,荒鉤爪狩猟の証１,1,荒鉤爪の甲殻,3,轟竜の尻尾,3,異形の骨,2
LV1 荒鉤爪コート,0,2,X,0,6,99,0,35,45,3,1,-4,1,-2,通常弾強化,2,重撃,2,,,,,,,荒鉤爪狩猟の証１,1,荒鉤爪の甲殻,3,轟竜の尻尾,3,異形の骨,2
LV6 荒鉤爪フォールド,0,1,X,0,7,99,0,94,124,2,1,-4,1,-2,抜刀会心,2,重撃,2,荒鉤爪,2,,,,,荒鉤爪狩猟の証６,1,荒鉤爪の鱗,2,,,,
LV6 荒鉤爪コート,0,2,X,0,7,99,0,47,62,3,1,-4,1,-2,通常弾強化,2,重撃,2,荒鉤爪,2,,,,,荒鉤爪狩猟の証６,1,荒鉤爪の鱗,2,,,,
LV1 燼滅刃フォールド,0,1,X,0,6,99,0,70,90,4,-3,1,-2,0,研磨術,2,加護,2,,,,,,,燼滅刃狩猟の証１,1,燼滅刃の甲殻,2,斬竜の尻尾,2,異形の骨,2
LV1 燼滅刃コート,0,2,X,0,6,99,0,35,45,4,-3,1,-2,0,研磨術,2,加護,2,,,,,,,燼滅刃狩猟の証１,1,燼滅刃の甲殻,2,斬竜の尻尾,2,異形の骨,2
LV6 燼滅刃フォールド,0,1,X,0,7,99,0,94,124,4,-3,1,-2,0,研磨術,2,加護,2,燼滅刃,3,,,,,燼滅刃狩猟の証６,1,燼滅刃の鱗,2,,,,
LV6 燼滅刃コート,0,2,X,0,7,99,0,47,62,4,-3,1,-2,0,研磨術,2,加護,2,燼滅刃,2,,,,,燼滅刃狩猟の証６,1,燼滅刃の鱗,2,,,,
瑞星【腰当て】,1,1,3,0,2,99,0,24,86,1,1,1,1,1,スタミナ,2,本気,2,気絶,-2,,,,,スタジオパス,1,斬竜の尾刃片,3,斬竜の鱗,4,青熊獣の毛,4
景星【腰当て】,1,2,3,0,2,99,0,12,43,2,2,2,2,2,スタミナ,2,本気,2,気絶,-2,,,,,スタジオパス,1,斬竜の尾刃片,3,斬竜の鱗,4,青熊獣の毛,4
夢見【腰当て】,2,1,3,1,2,99,0,24,86,1,1,1,1,1,本気,3,スタミナ,2,連撃,1,,,,,スタジオパス,1,斬竜の尾刃片,3,斬竜の鱗,4,青熊獣の毛,4
夢語【腰当て】,2,2,3,1,2,99,0,12,43,2,2,2,2,2,本気,3,スタミナ,2,連撃,1,,,,,スタジオパス,1,斬竜の尾刃片,3,斬竜の鱗,4,青熊獣の毛,4
坊屋ベルト,0,1,5,0,5,99,0,50,112,2,2,2,2,2,攻撃,5,気力回復,2,気配,-3,,,,,クローズコイン,1,黒狼鳥の堅殻,3,イーオスの大上皮,5,迅竜の尻尾,2
坊屋バックル,0,2,5,0,5,99,0,25,56,3,3,3,3,3,攻撃,5,気力回復,2,気配,-3,,,,,クローズコイン,1,黒狼鳥の堅殻,3,イーオスの大上皮,5,迅竜の尻尾,2
海賊Ｊコイル,0,1,6,0,6,99,0,52,114,0,0,0,0,0,運気,3,護石王,2,気まぐれ,-2,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の上鱗,5,炎戈竜の尻尾,2
海賊Ｊスカート,0,2,6,0,6,99,0,26,57,0,0,0,0,0,運気,3,護石王,2,気まぐれ,-2,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の上鱗,5,炎戈竜の尻尾,2
スターナイトコイル,0,1,6,1,4,99,0,52,114,1,1,1,1,1,広域,3,研磨術,2,跳躍,2,,,,,スタジオＷパス,1,巨獣の剛毛,4,斬竜の鋭牙,3,巨獣の牙,4
スターナイトコート,0,2,6,1,4,99,0,26,57,2,2,2,2,2,広域,3,研磨術,2,跳躍,2,,,,,スタジオＷパス,1,巨獣の剛毛,4,斬竜の鋭牙,3,巨獣の牙,4
ライクロリングベルト,0,1,6,1,6,99,0,54,116,0,-1,4,-2,1,気絶,3,聴覚保護,2,回避距離,1,,,,,ユニクロＳコイン,1,電竜の鋭翼爪,3,電竜の鋏尾,2,キリンの雷尾,2
ライクロポーチ,0,2,6,1,6,99,0,27,58,0,-1,5,-2,1,気絶,3,聴覚保護,2,回避距離,1,,,,,ユニクロＳコイン,1,電竜の鋭翼爪,3,電竜の鋏尾,2,キリンの雷尾,2
大海賊Ｊコイル,0,1,6,3,6,99,0,56,118,-4,-4,-4,-4,-4,運気,3,剥ぎ取り,1,捕獲,1,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の上ヒレ,3,炎戈竜の上皮,4
大海賊Ｊスカート,0,2,6,3,6,99,0,28,59,-3,-3,-3,-3,-3,運気,3,剥ぎ取り,1,捕獲,1,,,,,海賊Ｊチケット,1,獰猛化溶岩竜鱗,1,溶岩竜の上ヒレ,3,炎戈竜の上皮,4
ブルースターコイル,0,1,6,2,4,99,0,56,118,1,1,1,1,1,耐震,2,体術,2,,,,,,,スタジオＸパス,1,泡狐竜の上鱗,5,昏睡袋,3,砕竜の甲殻,5
ブルースターコート,0,2,6,2,4,99,0,28,59,2,2,2,2,2,体術,2,采配,2,,,,,,,スタジオＸパス,1,泡狐竜の上鱗,5,昏睡袋,3,砕竜の甲殻,5
瑞星・覇【腰当て】,1,1,7,0,4,99,0,64,126,1,1,1,1,1,スタミナ,2,本気,2,気絶,-2,,,,,スタジオＧパス,1,獰猛化斬竜鱗,1,電竜の鋭翼爪,4,斬竜の尻尾,2
景星・覇【腰当て】,1,2,7,0,4,99,0,32,63,2,2,2,2,2,スタミナ,2,本気,2,気絶,-2,,,,,スタジオＧパス,1,獰猛化斬竜鱗,1,電竜の鋭翼爪,4,斬竜の尻尾,2
夢見・覇【腰当て】,2,1,7,1,4,99,0,64,126,1,1,1,1,1,本気,3,スタミナ,2,連撃,1,,,,,スタジオＧパス,1,獰猛化斬竜鱗,1,電竜の鋭翼爪,4,斬竜の尻尾,2
夢語・覇【腰当て】,2,2,7,1,4,99,0,32,63,2,2,2,2,2,本気,3,スタミナ,2,連撃,1,,,,,スタジオＧパス,1,獰猛化斬竜鱗,1,電竜の鋭翼爪,4,斬竜の尻尾,2
スタールークコイル,0,1,7,0,4,99,0,64,126,0,0,0,0,0,ガード性能,3,斬れ味,2,装填数,2,,,,,スタジオＧパス,1,獰猛化電竜鱗,1,斬竜の焔状殻,3,電竜の鋏尾,2
スタールークコート,0,2,7,0,4,99,0,32,63,0,0,0,0,0,精密射撃,3,装填速度,2,装填数,2,,,,,スタジオＧパス,1,獰猛化電竜鱗,1,斬竜の焔状殻,3,電竜の鋏尾,2
勇者のベルト,0,1,7,1,4,99,0,64,126,2,2,2,2,2,剣術,2,無傷,2,効果持続,2,,,,,トライフォース,1,砕竜の堅殻,3,夜鳥の鋭翼爪,3,潜口竜の皮,3
勇者のバンド,0,2,7,1,4,99,0,32,63,3,3,3,3,3,装填数,2,無傷,2,効果持続,2,,,,,トライフォース,1,砕竜の堅殻,3,夜鳥の鋭翼爪,3,潜口竜の皮,3
王者のベルト,0,1,7,0,6,99,0,66,128,4,4,4,4,4,闘魂,3,食事,3,気配,-2,,,,,地下闘技場入場券,1,獰猛化巨獣毛,1,金獅子の尻尾,2,千刃竜の槍尾,3
強者のベルト,0,2,7,0,6,99,0,33,64,5,5,5,5,5,闘魂,3,食事,3,気配,-2,,,,,地下闘技場入場券,1,獰猛化巨獣毛,1,金獅子の尻尾,2,千刃竜の槍尾,3
ゾディアスコイル,0,1,7,1,8,99,0,68,130,1,1,1,1,1,回避性能,3,無心,2,跳躍,1,,,,,冥天の星くず,1,獄炎の龍鱗,4,炎王龍の尻尾,2,古龍の浄血,2
ゾディアスコート,0,2,7,1,8,99,0,34,65,2,2,2,2,2,回避性能,3,無心,2,跳躍,1,,,,,冥天の星くず,1,獄炎の龍鱗,4,炎王龍の尻尾,2,古龍の浄血,2
飛竜の帯・空,0,1,7,0,8,99,0,60,122,2,2,2,2,2,跳躍,1,気力回復,2,回避距離,4,,,,,ドラグライト鉱石,8,千刃竜の飛刃,3,歴戦の漆黒皮,2,オプション,1
飛竜の帯・地,0,2,7,0,8,99,0,30,61,2,2,3,2,2,跳躍,1,気力回復,2,回避距離,4,,,,,ドラグライト鉱石,8,千刃竜の飛刃,3,歴戦の漆黒皮,2,オプション,1
スターロードベルト,0,1,7,2,8,99,0,62,124,3,0,0,0,3,会心強化,3,痛撃,1,狂撃耐性,2,,,,,大猪の皮,6,獰猛化銀火竜鱗,1,骸龍の青斑皮,2,シーリングシールド,1
スターロードクローク,0,2,7,2,8,99,0,31,62,3,0,0,0,4,会心強化,3,痛撃,1,狂撃耐性,2,,,,,大猪の皮,6,獰猛化銀火竜鱗,1,骸龍の青斑皮,2,シーリングシールド,1
